timestamp,entry_id,temperature,rh,voltage
2022-09-07T06:53:40Z,541,21,59,
2022-09-07T06:58:39Z,542,21,59,
2022-09-07T07:03:38Z,543,21,59,
2022-09-07T07:08:38Z,544,21,59,
2022-09-07T07:13:37Z,545,21,59,
2022-09-07T07:18:37Z,546,21,59,
2022-09-07T07:23:36Z,547,21,59,
2022-09-07T07:28:36Z,548,21,59,
2022-09-07T07:33:35Z,549,21,59,
2022-09-07T07:38:35Z,550,21,59,
2022-09-07T07:43:34Z,551,21,59,
2022-09-07T07:48:34Z,552,21,59,
2022-09-07T07:53:33Z,553,21,59,
2022-09-07T07:58:33Z,554,21,59,
2022-09-07T08:03:32Z,555,21,60,
2022-09-07T08:08:31Z,556,21,60,
2022-09-07T08:13:31Z,557,21,60,
2022-09-07T08:18:30Z,558,22,60,
2022-09-07T08:23:29Z,559,22,60,
2022-09-07T08:28:29Z,560,22,59,
2022-09-07T08:33:18Z,561,23,84,
2022-09-07T08:33:27Z,562,23,66,
2022-09-07T08:33:35Z,563,23,63,
2022-09-07T08:33:44Z,564,23,62,
2022-09-07T08:33:52Z,565,23,61,
2022-09-07T08:34:01Z,566,23,61,
2022-09-07T08:34:09Z,567,23,61,
2022-09-07T08:34:18Z,568,23,61,
2022-09-07T08:34:26Z,569,23,61,
2022-09-07T08:34:35Z,570,23,62,
2022-09-07T08:34:43Z,571,23,62,
2022-09-07T08:34:51Z,572,23,62,
2022-09-07T08:35:00Z,573,23,63,
2022-09-07T08:35:08Z,574,23,63,
2022-09-07T08:35:11Z,575,23,63,
2022-09-07T08:39:46Z,576,23,63,
2022-09-07T08:44:44Z,577,23,57,
2022-09-07T08:49:43Z,578,22,57,
2022-09-07T08:54:43Z,579,22,58,
2022-09-07T08:59:42Z,580,22,58,
2022-09-07T09:04:42Z,581,22,58,
2022-09-07T09:09:42Z,582,22,58,
2022-09-07T09:14:41Z,583,22,58,
2022-09-07T09:19:40Z,584,22,58,
2022-09-07T09:24:40Z,585,22,58,
2022-09-07T09:29:40Z,586,22,58,
2022-09-07T09:34:39Z,587,22,58,
2022-09-07T09:39:38Z,588,22,58,
2022-09-07T09:44:38Z,589,22,58,
2022-09-07T09:48:01Z,590,22,74,
2022-09-07T09:48:10Z,591,23,66,
2022-09-07T09:48:18Z,592,23,63,
2022-09-07T09:48:27Z,593,23,61,
2022-09-07T09:48:35Z,594,23,61,
2022-09-07T09:48:44Z,595,23,59,
2022-09-07T09:48:52Z,596,23,59,
2022-09-07T09:50:12Z,597,23,60,
2022-09-07T09:50:20Z,598,23,58,
2022-09-07T09:50:47Z,599,26,0,
2022-09-07T09:50:56Z,600,26,0,
2022-09-07T09:51:04Z,601,25,78,
2022-09-07T09:51:09Z,602,25,78,
2022-09-07T09:55:46Z,603,25,75,
2022-09-07T10:00:43Z,604,24,52,
2022-09-07T10:05:41Z,605,23,54,
2022-09-07T10:10:40Z,606,23,56,
2022-09-07T10:15:40Z,607,23,56,
2022-09-07T10:20:39Z,608,22,57,
2022-09-07T10:25:39Z,609,22,57,
2022-09-07T10:30:38Z,610,22,57,
2022-09-07T10:35:37Z,611,22,57,
2022-09-07T10:40:37Z,612,22,57,
2022-09-07T10:43:16Z,613,,,1
2022-09-07T10:45:36Z,614,22,57,
2022-09-07T10:50:36Z,615,22,58,
2022-09-07T10:55:35Z,616,22,57,
2022-09-07T11:00:35Z,617,22,57,
2022-09-07T11:05:34Z,618,22,57,
2022-09-07T11:10:28Z,619,,,1
2022-09-07T11:10:34Z,620,22,57,
2022-09-07T11:15:33Z,621,22,58,
2022-09-07T11:20:33Z,622,22,58,
2022-09-07T11:25:32Z,623,22,58,
2022-09-07T11:30:32Z,624,22,58,
2022-09-07T11:35:31Z,625,22,58,
2022-09-07T11:40:31Z,626,22,58,
2022-09-07T11:45:31Z,627,22,58,
2022-09-07T11:50:30Z,628,22,58,
2022-09-07T11:55:30Z,629,22,58,
2022-09-07T12:00:30Z,630,22,58,
2022-09-07T12:05:29Z,631,22,58,
